தயாரிப்பு  ,production,தயார்கெர்னி,तयार्क॑र्नि,ꢡꢫꢵꢬ꣄ꢒꢾꢬ꣄ꢥꢶ
தனிமொழி  ,"monologue, soliloquy",ஸ்வபா4ஷண்/ ஏகாந்து வாசு,"स्वभाषण्, एकान्तु वाचु",ꢱ꣄ꢮꢩꢵꢰꢥ꣄ ꢍꢒꢵꢥ꣄ꢡꢸ ꢮꢗꢸ
தாளம்  ,rhythm,தாளு,ताळु,ꢡꢵꢳꢸ
திரை  ,screen,படு3தொ3/திரஸ்கெர்னாவ்,"पडुदा॑, तिरस्क॑र्नाव","ꢦꢞꢸꢣꣁ, ꢡꢶꢬꢱ꣄ꢒꢾꢬ꣄ꢥꢵꢮ꣄"
திரைப்படம்  ,cinema,தெரா லோஸ்,त॑रा लोस,ꢡꢾꢬꢵ ꢭꣁꢱ꣄
திரையரங்கம்/ திரையரங்கு  ,cinema theatre,நாசு கொ2ட்டொ,नाचु खा॑ट्टा॑,ꢥꢵꢗꢸ ꢓꣁꢜ꣄ꢜꣁ
நகைச்சுவை  ,humour,ஹாஸ்யம்,हास्यम,ꢲꢵꢱ꣄ꢫꢪ꣄
நடனம்  ,dance,நாசு,नाचु,ꢥꢜ꣄ꢭꣁ
நடிகன்  ,actor,நட்வொ/நடொ,"नट्वा॑, नटा॑","ꢥꢜ꣄ꢮꣁ, ꢥꢜꣁ"
நடிகை  ,actress,நட்வி/நடி,"नट्वि, नटि","ꢥꢜ꣄ꢮꢶ, ꢥꢜꢶ"
நடிப்பு  ,acting,நசினி,नचिनि,ꢥꢗꢶꢥꢶ
நாட்டியநாடகம்   ,dance drama,க2ள்னி நாசு,खळ्नि नाचु,ꢓꢳ꣄꣄ꢥꢶ ꢥꢵꢗꢸ
நாட்டியம்  ,dance,நசன்நாசு/நடன நாசு,"नचन्नाचु,     नटन नाचु","ꢥꢗꢥ ꣄ꢥꢵꢗꢸ, ꢥꢜꢥ ꢥꢵꢗꢸ"
நாடகம்  ,drama,நாசு,नाचु,ꢥꢵꢗꢸ
நாதம்  ,harmony,நாது3,नादु,ꢥꢵꢣꢸ
நாதஸ்வரம் / நாயனம்,a pipe musical instrument,நஸுரால்,नसुराल्,ꢥꢱꢸꢬꢵꢭ꣄
நிழற்படம்  ,photograph,நீடா3லோஸ்,नीडा लोस,ꢥꢷꢞꢵ ꢭꣂꢱ꣄
நுண்கலை  ,fine arts,லலிதகலொ,ललित कला॑,ꢭꢭꢶꢡ ꢒꢭꣁ
பட்டிமன்றம்  ,debate,விவாது3ஸத3ஸ்,विवादु सदस्,ꢮꢶꢮꢵꢣꢸ  ꢱꢣꢱ꣄
பரத நாட்டியம்   ,bharatnatyam,ப4ரதநாட்யொ,भरत नाट्या॑,ꢩꢬꢡ ꢥꢵꢜ꣄ꢫꣁ
பல்லவி  ,the first stanza of a musical composition,முல்லவி,मुल्लवि,ꢪꢸꢭ꣄ꢭꢮꢶ
பாகவதர்  ,musician,ப4வ்து3ல்,भव्दुल्,ꢩꢮ꣄ꢣꢸꢭ꣄
பாட்டு  ,song,கீ3த்,गीत्,ꢔꢷꢜ꣄
பாட்டுக் கச்சேரி   ,vocal concert,க3வ்னி வைப4வ் / கீ3து வைப4வ்,"गव्नि वैभव,   गीतु वैफैव्","ꢔꢮ꣄ꢥ ꢶꢮꣀꢩꢮ꣄, ꢔꢷꢡꢸ ꢮꣀꢩꢮ꣄"
பாடகன்  ,singer (male),க3வ்னார்,गव्नार्,ꢔꢮ꣄ꢥꢵꢬ꣄
பாடகி  ,singer (female),க3வ்னார்,गव्नार्,ꢔꢮ꣄ꢥꢵꢬ꣄
பாடல்  ,song,கீ3த்,गीति,ꢔꢷꢡꢶ
பார்வையாளர்  ,spectator,ஸனார்,सनार्,ꢱꢥꢵꢬ꣄
பிடில்  ,fiddle,வயலின்,वयलिन्,ꢮꢫꢭꢶꢥ꣄
புகைப்படம்  ,photograph,நீடா3லோஸ்,नीडा लोस,ꢥꢷꢞꢵ ꢭꣂꢱ
