சடை  ,plaited hair,வெனி,व॑नि,ꢮꢾꢥꢶ
சதை  ,muscle,கெண்டொ,क॑ण्डा॑,ꢒꢾꢠ꣄ꢜꣁ
சரீரம்,body,ஆங்கு,आङगु,ꢃꢖ꣄ꢔꢸ
சிறுகுடல்  ,small intestine,ந:ன் ந அந்த்ரொ,न्हन्नअन्तरा॑,ꢥꢴꢥ꣄ꢥ ꢂꢥ꣄ꢡꢬꣁ
சிறுநீர்  ,urine,மூத்/வண்ணி,"मूत्, वण्णि","ꢪꢹꢡ,꣄ ꢮꢠ꣄ꢠꢶ"
சிறுவிரல்  ,little finger,கிளங்கி3ளி,किळङगिळि,ꢒꢶꢳꢖ꣄ꢔꢳꢶꢶ
சுட்டுவிரல்  ,Index finger,தர்ஜனிஅங்கி3ளி/கு3ர்துஅங்கி3ளி,"दर्जनि अङगिळि, गुर्तु अङगिळि","ꢣꢬ꣄ꢙꢥꢶ ꢂꢖ꣄ꢔꢶꢳꢶ, ꢔꢸꢬ꣄ꢣꢸ ꢂꢖ꣄ꢔꢶꢳꢶ"
தலை  ,head,தொ3ஸ்கொ,दा॑स्का॑,ꢣꣁꢱ꣄ꢒꣁ
தலையோடு  ,skull,கபால்,कपाल,ꢒꢦꢵꢭ꣄
தழும்பு  ,scar,சின்ஹு,सिनहु,ꢗꢶꢥ꣄ꢲꢸ
பெண்குறி,vagina,அடொ3,अडा॑,ꢂꢞꣁ
ஆண்குறி,penis,கு3ள்ளு/கொ4தொ/ விந்துல்/பிஜாவு,"गुळ्ळु, गा॑ता॑, विन्तुल्, पिजावु","ꢔꢸꢳ꣄ꢳꢸ, ꢔꣁꢡꣁ, ꢮꢶꢥ꣄ꢡꢸꢭ꣄, ꢦꢶꢙꢵꢮꢸ"
தாடி  ,beard,தா3டி3,दाडि,ꢣꢵꢞꢶ
தாடை  ,jaw,சீபு,चिपु,ꢗꢷꢦꢸ
உடம்பு,body,"ஶரீர், ஆங்கு3","शरीर्, आङ्गु","ꢱꢬꢷꢬ꣄, ꢃꢖ꣄ꢔꢸ"
தொடை  ,thigh,மடி3/அங்க3ம்,"मडि, अङगम्","ꢪꢞꢶ,  ꢂꢖ꣄ꢔꢪ꣄"
தொண்டை  ,throat,க4டி3,घडि,ꢕꢞꢶ
தொந்தி  ,big belly,பொ3ஜ்ஜெ,बा॑ज्ज॑,ꢨꣁꢙ꣄ꢙꢾ
,,பொ3ம்பி3,बा॑म्बि,ꢨꣁꢪ꣄ꢨꢶ
தோல்,skin,"கெஸன், கெண்டொ3","क॑सन्, क॑ण्डा॑","ꢒꢾꢱꢥ꣄, ꢒꢾꢠ꣄ꢞꣁ"
தோள்  ,shoulder,கா2ந்து3,खान्दु,ꢓꢵꢥ꣄ꢣꢸ
தோள்பட்டை  ,shoulder blade,ரெட்டெ,र॑ट्ट॑,ꢬꢾꢜ꣄ꢜꢾ
நகம்  ,nail,நெக்கு,न॑क्कु,ꢥꢾꢒ꣄ꢒꢸ
நரம்பு  ,nerve,நெரம்,न॑रम्,ꢥꢾꢬꢪ꣄
நாக்கு  ,tongue,ஜீப்,जीप्,ꢙꢷꢦ꣄
நாடி  ,pulse,ரெக3த்து4ங்கல்/நாடி3,"रेगत्धुङ्कल, नाडि","ꢬꢾꢔꢡ꣄ꢤꢸꢖ꣄ꢒꢭ꣄, ꢥꢵꢞꢶ"
கன்னம்,chin,கவ்லொ,कव्ला॑,ꢒꢮ꣄ꢭꣁ
நிறம்  ,complexion,வனி,वनि,ꢮꢥꢶ
நுரையீரல் ,lungs,கொ2வ்ஸொ,का॑व्सा॑,ꢒꣁꢮ꣄ꢱꣁ
நெஞ்சு  ,chest,ஹேம்,हेम्,ꢲꢿꢪ꣄
நெற்றி  ,forehead,கபா3ள்,कपाळ,ꢒꢦꢵꢳ꣄
பல்  ,tooth,தா3த்,दात्,ꢣꢵꢡ꣄
பாதம்  ,foot,பகு3ல்,पगुल्,ꢦꢔꢸꢭ꣄
புருவம்  ,eyebrow,பபி3நி/பவ்நி,"पबिनि, पव्नि","ꢦꢨꢶꢥꢶ, ꢦꢮ꣄ꢥꢶ"
பெருங்குடல்  ,large intestine,அந்த்ரொ,अन्तिरा॑,ꢂꢥ꣄ꢡꢶꢬꣁ
பெருவிரல்  ,thumb,ஹகு3ண்டொ3,हगुण्टा॑,ꢲꢔꢸꢠ꣄ꢜꣁ
பொட்டு  ,temple,க3பா3ள்,गबाळ्,ꢔꢨꢵꢳ꣄
பொருத்து  ,temple,கபா3ள்,गबाळ्,ꢔꢨꢵꢳ꣄
மடி  ,lap,மடி3/அங்க3ம்,"मडि, अङगम्","ꢪꢞꢶ, ꢂꢖ꣄ꢔꢪ꣄"
,,"தொஸ்கொ, மொண்டெ3","ता॑स्का॑, मा॑ण्ड॑","ꢡꣁꢱ꣄ꢒꣁ, ꢪꣁꢠ꣄ꢞꢾ"
,,மொண் டெ3 கூட்3,मा॑ण्ड॑ गूड्,ꢪꣁꢠ꣄ꢜꢾ ꢔꢹꢞ꣄
மணிக்கட்டு  ,wrist,கங்கு3ரொ,कङकुरा॑,ꢒꢖ꣄ꢒꢸꢬꣁ
மரு  ,mole,மொச்சொ,मा॑च्चा॑,ꢪꣁꢗ꣄ꢗꣁ
மயிர்  ,hair,கே2ஶ்,खेश्,ꢓꢿꢯ꣄
