தொழுவு  ,cowshed,கோ3 ஶாலொ/ கா3ய்கொ3ருனு கொ2ட்டொ,"गो शाला॑, गाय्गा॑रुनु खा॑ट्टा॑","ꢔꣂꢱꢵꢭꣁ, ꢔꢵꢫ꣄ꢔꣁꢬꢸꢥꢸꢓꣁꢜ꣄ꢜꣁ"
தோட்டம்  ,garden,லான்/நந்தவனு,"लान्, नन्तवनु","ꢭꢵꢥ꣄, ꢥꢥ꣄ꢡꢮꢥꢸ"
தோரணம்  ,door decoration with mango leaves,தொரண்,ता॑रण्,ꢡꣁꢬꢠ꣄
நிலம்  ,land,தா2ம்,ताम्,ꢡꢵꢪ꣄
மாடி,storey,வித்3தெ3/ம:டி3,"विद्द॑, म्हडि","ꢮꢶꢣ꣄ꢣꢾ, ꢪꢴꢞꢶ"
நீர்த்தொட்டி  ,water tank,பனி நிவி/ பனிதொட்டி,"पनि निवि, पनिता॑ट्टि","ꢦꢥꢶ ꢥꢶꢮꢶ, ꢦꢥꢶꢡꣁꢜ꣄ꢜꢶ"
நிலைப்படி  ,door frame,த3ரும்பு3ரொ,तरुम्पुरा॑,ꢡꢬꢸꢪ꣄ ꢦꢸꢬꣁ
படி  ,step,ஸோபாண்,सोपाण,"ꢱꣂꢦꢵꢠ꣄, "
பால்கனி,Sit out,மெர்கணி,म॑र्कणि,ꢪꢾꢬ꣄ꢒꢠꢶ
படிக்கட்டு  ,"steps, staircase",மெட்கனி,म॑ट्कनि,ꢪꢾꢜ꣄ꢒꢥꢶ
படுக்கையறை  ,bedroom,நிஞ்ஜரிய தவ்ரம்/ ஸயன தவ்ரம்,"निञ्जरिय तव्रम, सयन तव्रम","ꢥꢶꢛ꣄ꢙꢬꢶꢫꢡꢮ꣄ꢬꢪ꣄, ꢱꢫꢥ ꢡꢮ꣄ꢬꢪ꣄"
பந்தல்  ,pandal,மௌடொ3,मौडा॑,ꢪꣃꢮ꣄ꢞꣁ
பளிங்குக்கல்  ,marble stone,பளிங்கி3 தெ3ய்டொ3,पलिङगि द॑य्डा॑,ꢦꢭꢶꢖ꣄ꢔꢶ ꢣꢾꢫ꣄ꢞꣂ
புகைக்கூண்டு  ,chimney,தூ4மு கூ4ட்3,धूमु घूड,ꢤꢹꢪꢸ ꢕꢹꢞ꣄
புகைபோக்கி  ,chimney,தூ4ம் ஜவட்3னி,धूम्जवड्नि,ꢤꢹꢪ꣄ꢙꢮꢞ꣄ꢥꢶ
புறக்கடை,backyard,பஸ்கட் ஹொடார்,पस्कट हा॑टार्,ꢦꢱ꣄ꢒꢜ꣄ ꢲꣁꢜꢵꢬ꣄
பூசையறை  ,prayer room,புஜாஅரொ,पूजा अरो,ꢦꢹꢙꢵ ꢂꢬꣁ
பூட்டு  ,lock,பீ3க்,बीक्,ꢨꢷꢒ꣄
மதில்  ,compound wall,சுட்டு பீ4த்,चुट्टु पीत्,ꢗꢸꢜ꣄ꢜꢸ ꢦꢷꢡ꣄
மனை  ,"plot, house",கே4ரு தா2ம்,घेरु थाम्,ꢕꢿꢬꢸ ꢢꢵꢪ꣄
மாக்கோலம்  ,ornamental drawing with rice flour,பீடு3முக்3கு3,पीडु मुग्गु,ꢦꢷꢞꢸ ꢪꢸꢔ꣄ꢔꢸ
மாடம்  ,a cell for keep-ing the lamp on the wall,கொ4வ்லொ,घा॑व्ला॑,ꢕꣁꢮ꣄ꢭꣁ
மாடி  ,upstairs,வித்3தெ3,विद्द॑,ꢮꢶꢣ꣄ꢣꢾ
மாளிகை  ,"big house, bungalow",ரவுள்,रवुळ,ꢬꢮꢸꢳ꣄꣄
முற்றம்  ,courtyard,ஹொடா3ர்,हा॑टार्,ꢲꣁꢜꢵꢬ꣄
மூங்கில்  ,bamboo,பொ4ங்கு3,भा॑ङग,ꢩꣁꢖ꣄ꢔ꣄ꢸ
மூலை  ,corner,மூலொ/உம்ப்3ரொ,"मूला॑, उम्ब्रा॑","ꢪꢸꢭꣁ, ꢆꢪ꣄ꢨ꣄ꢬꣁ"
வண்ணம்  ,"colour, paint",ரெங்கு3,र॑ङगु,ꢬꢾꢖ꣄ꢔꢸ
வரவேற்பறை  ,drawing room,ஸ்வாக3தஅரொ,स्वागत अरा॑,ꢱ꣄ꢮꢵꢔꢡ ꢂꢬꣁ
வாடகை  ,rent,ப3ட்கெ,बट्के,ꢨꢜ꣄ꢒꢾ
வாடகைவீடு  ,rented house,ப3ட்கெகே4ர்,बट्के घेर्,ꢨꢜ꣄ꢒꢾ ꢕꢿꢬ꣄
வாசல்  ,"threshold, gate",தா3ர்,दार,ꢣꢵꢬ꣄
வாயில்  (கோயில்),"threshold, gate",த4டொ,धडो,ꢤꢜꣁ
விசிறி  ,fan,பங்கொ2/விஜனொ,"पङखो, विजना॑","ꢦꢖ꣄ꢓꣁ, ꢮꢶꢙꢥꣁ"
விளக்கு  ,"light, lamp",தி3வொ,दिवा॑,ꢣꢶꢮꣁ
வீடு  ,house,கே4ர்,घेर्,ꢕꢿꢬ꣄
வெடிப்பு  ,crack,பா2ட்,फाट,ꢧꢵꢜ꣄
வேலி  ,fence,ஆவரணொ,आवरणा॑,ꢃꢮꢬꢠꣂ
ஜன்னல்  ,window,விடி3,विडि,ꢮꢶꢞꢶ
