ꢓꢿꢱ꣄,खेस्,கே2ஸ்,long hair on head of woman,கூந்தல்  
ꢲꢵꢡ꣄,हात्,ஹாத்,hand,கை  
ꢒꣁꢠ꣄ꢞꢾ,का॑ण्ड॑,கொண்டெ3,hair-do of woman,கொண்டை  
ꢓꣁꢨꣁ,खा॑बा॑,கொ2பொ3,hair-do of woman,கொண்டை  
ꢙꢾꢜꣁ,जा॑डा॑,ஜொ2டொ3,matted hair,சடை  
ꢮꢾꢥꢶ,व॑नि,வெனி,plaited hair,சடை  
ꢒꢾꢠ꣄ꢜꣁ,क॑ण्डा॑,கெண்டொ,muscle,சதை  
ꢃꢖ꣄ꢔꢸ,आङगु,ஆங்கு,body,சரீரம்
ꢥꢴꢥ꣄ꢥ ꢂꢥ꣄ꢡꢬꣁ,न्हन्नअन्तरा॑,ந:ன் ந அந்த்ரொ,small intestine,சிறுகுடல்  
ꢪꢹꢡ,मूत्,மூத்,urine,சிறுநீர்  
꣄ ꢮꢠ꣄ꢠꢶ,वण्णि,வண்ணி,urine,சிறுநீர்  
ꢒꢶꢳꢖ꣄ꢔꢳꢶꢶ,किळङगिळि,கிளங்கி3ளி,little finger,சிறுவிரல்  
ꢣꢬ꣄ꢙꢥꢶ ꢂꢖ꣄ꢔꢶꢳꢶ,दर्जनि अङगिळि,தர்ஜனிஅங்கி3ளி,Index finger,சுட்டுவிரல்  
ꢔꢸꢬ꣄ꢣꢸ ꢂꢖ꣄ꢔꢶꢳꢶ,गुर्तु अङगिळि,கு3ர்துஅங்கி3ளி,Index finger,சுட்டுவிரல்  
ꢣꣁꢱ꣄ꢒꣁ,दा॑स्का॑,தொ3ஸ்கொ,head,தலை  
ꢒꢦꢵꢭ꣄,कपाल,கபால்,skull,தலையோடு  
ꢗꢶꢥ꣄ꢲꢸ,सिनहु,சின்ஹு,scar,தழும்பு  
ꢂꢞꣁ,अडा॑,அடொ3,vagina,பெண்குறி
ꢔꢸꢳ꣄ꢳꢸ,गुळ्ळु,கு3ள்ளு,penis,ஆண்குறி
ꢔꣁꢡꣁ,गा॑ता॑,கொ4தொ,penis,ஆண்குறி
ꢮꢶꢥ꣄ꢡꢸꢭ꣄,विन्तुल्,விந்துல்,penis,ஆண்குறி
ꢦꢶꢙꢵꢮꢸ,पिजावु,பிஜாவு,penis,ஆண்குறி
ꢣꢵꢞꢶ,दाडि,தா3டி3,beard,தாடி  
ꢗꢷꢦꢸ,चिपु,சீபு,jaw,தாடை  
ꢱꢬꢷꢬ꣄,शरीर्,ஶரீர்,body,உடம்பு
ꢃꢖ꣄ꢔꢸ,आङ्गु,ஆங்கு3,body,உடம்பு
ꢪꢞꢶ,मडि,மடி3,thigh,தொடை  
ꢂꢖ꣄ꢔꢪ꣄,अङगम्,அங்க3ம்,thigh,தொடை  
ꢕꢞꢶ,घडि,க4டி3,throat,தொண்டை  
ꢨꣁꢙ꣄ꢙꢾ,बा॑ज्ज॑,பொ3ஜ்ஜெ,big belly,தொந்தி  
ꢨꣁꢪ꣄ꢨꢶ,बा॑म्बि,பொ3ம்பி3,,
ꢒꢾꢱꢥ꣄,क॑सन्,கெஸன்,skin,தோல்
ꢒꢾꢠ꣄ꢞꣁ,क॑ण्डा॑,கெண்டொ3,skin,தோல்
ꢓꢵꢥ꣄ꢣꢸ,खान्दु,கா2ந்து3,shoulder,தோள்  
ꢬꢾꢜ꣄ꢜꢾ,र॑ट्ट॑,ரெட்டெ,shoulder blade,தோள்பட்டை  
ꢥꢾꢒ꣄ꢒꢸ,न॑क्कु,நெக்கு,nail,நகம்  
ꢥꢾꢬꢪ꣄,न॑रम्,நெரம்,nerve,நரம்பு  
ꢙꢷꢦ꣄,जीप्,ஜீப்,tongue,நாக்கு  
ꢬꢾꢔꢡ꣄ꢤꢸꢖ꣄ꢒꢭ꣄,रेगत्धुङ्कल,ரெக3த்து4ங்கல்,pulse,நாடி  
ꢥꢵꢞꢶ,नाडि,நாடி3,pulse,நாடி  
ꢒꢮ꣄ꢭꣁ,कव्ला॑,கவ்லொ,chin,கன்னம்
ꢮꢥꢶ,वनि,வனி,complexion,நிறம்  
ꢒꣁꢮ꣄ꢱꣁ,का॑व्सा॑,கொ2வ்ஸொ,lungs,நுரையீரல் 
ꢲꢿꢪ꣄,हेम्,ஹேம்,chest,நெஞ்சு  
ꢒꢦꢵꢳ꣄,कपाळ,கபா3ள்,forehead,நெற்றி  
ꢣꢵꢡ꣄,दात्,தா3த்,tooth,பல்  
ꢦꢔꢸꢭ꣄,पगुल्,பகு3ல்,foot,பாதம்  
ꢦꢨꢶꢥꢶ,पबिनि,பபி3நி,eyebrow,புருவம்  
ꢦꢮ꣄ꢥꢶ,पव्नि,பவ்நி,eyebrow,புருவம்  
ꢂꢥ꣄ꢡꢶꢬꣁ,अन्तिरा॑,அந்த்ரொ,large intestine,பெருங்குடல்  
ꢲꢔꢸꢠ꣄ꢜꣁ,हगुण्टा॑,ஹகு3ண்டொ3,thumb,பெருவிரல்  
ꢔꢨꢵꢳ꣄,गबाळ्,க3பா3ள்,temple,பொட்டு  
ꢔꢨꢵꢳ꣄,गबाळ्,கபா3ள்,temple,பொருத்து  
ꢪꢞꢶ,मडि,மடி3,lap,மடி  
ꢂꢖ꣄ꢔꢪ꣄,अङगम्,அங்க3ம்,lap,மடி  
ꢡꣁꢱ꣄ꢒꣁ,ता॑स्का॑,தொஸ்கொ,,
ꢪꣁꢠ꣄ꢞꢾ,मा॑ण्ड॑,மொண்டெ3,,
ꢪꣁꢠ꣄ꢜꢾ ꢔꢹꢞ꣄,मा॑ण्ड॑ गूड्,மொண் டெ3 கூட்3,,
ꢒꢖ꣄ꢒꢸꢬꣁ,कङकुरा॑,கங்கு3ரொ,wrist,மணிக்கட்டு  
ꢪꣁꢗ꣄ꢗꣁ,मा॑च्चा॑,மொச்சொ,mole,மரு  
ꢓꢿꢯ꣄,खेश्,கே2ஶ்,hair,மயிர்  
ꢪꢙ꣄ꢙꣁ,मज्जा॑,மஜ்ஜொ,marrow,மஜ்ஜை  
ꢲꢿꢪ꣄,हेम्,ஹேம்,chest,மார்பு  / மார்
ꢪꢸꢱꢶꢥ꣄,मुसिन्,முஸின்,moustache,மீசை
ꢪꢸꢱꢸꢖ꣄ꢔꢸ,मुसुङगु,முஸுங்கு3,moustache,மீசை
ꢡꣂꢠ꣄,दोण्,தோண்,face,முகம்  
ꢪꢹꢜ꣄,मुट्,மூட்,fist,முட்டி  
ꢔꢸꢜ꣄ꢒꣁ,गुट्का॑,கு3ட்3கொ3,knee cap,முட்டு  
ꢓꢿꢯ꣄,केश्,கே2ஶ்,hair,முடி  
ꢪꢸꢠ꣄ꢞꣁ,मुण्डा॑,முண்டொ3,trunk,முண்டம்  
ꢦꢵꢜ꣄,पाट्,பாட்,back,முதுகு  
ꢦꢵꢜꢸꢲꢜ꣄ꢒꣁ,पाटु हट्का॑,பாடு3ஹட்கொ,backbone,முதுகெலும்பு  
