ꢮꢵꢔ꣄,वाग्,வாக்3,tiger,புலி 
ꢪꢾꢥꢶꢒꢸ ꢒꢷꢱ꣄,म॑निकु कीस्,மெனிகு கீஸ்,gorilla,மனிதக் குரங்கு 
ꢓꢞꢵ ꢣꢸꢒ꣄ꢒꢬ꣄,खडा दुक्कर,க2டா3 து3க்கர்,porcupine,முள்ளம் பன்றி 
"ꢲꣀꢱ꣄ꢡꢸ, ꢎꢱ꣄ꢡꢸ","हैस्तु, ऐस्तु",ஹைஸ்து/ஐஸ்து,elephant,யானை 
ꢔꢶꢡꢵ ꢕꣁꢞꣁ,गिता घा॑डा॑,கி3தாகொ4டொ3,zebra,வரிக்குதிரை 
ꢪꢹꢔꢸ ꢂꢖ꣄ꢔꢸꢥ꣄ ꢒꢶꢥꢸ ꢗꣁꢬꢵꢥ꣄,मूगु अङ्गुन् किनु चा॑रान्, மூகு3 அங்கு3ன் கினு சொரான்,2.3. Animal Body Parts and Fodders,
"ꢪꢵꢪ꣄ꢱꢸ, ꢓꣁꢮ꣄ꢱ꣄, ꢨꣁꢱꢸꢭꣁ","माम्सु, खा॑व्स, बा॑सुला॑",மாம்ஸு/கொ2வ்ஸ்/பொ3ஸுலொ,flesh of cattle,இறைச்சி 
"ꢯꢾꢬꢶꢬ꣄, ꢃꢖ꣄ꢒꢸ, ꢡꢥꢸ","श॑रिर, आङगु, तनु",ஶெரீர்/ஆங்கு3/தனு,body,உடல் / மெய்
ꢒꢪ꣄ꢨ꣄ꢭꣁ,कम्बला॑,கம்ப்3ளொ,wool,கம்பளிமுடி 
"ꢤꢸꢮꢥ꣄, ꢤꢸꢮꢥꢸ ꢦꢥꢶ","धुवन्, धुवनु पनि","து4வன், து4வனு பனி",rice water given to cattle,கழுநீர் 
ꢓꢸꢬꢶ / ꢓꣁꢬ꣄,खुरि / खोर,கு2ரி/கோ2ர்,hoof,குளம்பு 
ꢱꢶꢖ꣄ꢔꢸ,सिङगु,ஸிங்கு3,horn,கொம்பு 
ꢯꢾꢠ꣄,शेण्,ஶேன்,cowdung,சாணம் 
ꢱꣁꢠ꣄ꢜꢶ,सा॑ण्टि,ஸொண்டி,Trunk of an elephant,துதிக்கை / தும்பிக்கை
ꢮꢶꢒ꣄ꢒꢸ ꢣꢵꢣ꣄,विक्कु दात्,விக்கு தா3த்,Fang of snake,நச்சுப்பல் விஷப்பல்
ꢮꢶꢒ꣄ꢒꢸ,विक्कु,விக்கு,poison,நஞ்சு 
ꢮꢶꢒ꣄ꢒꢸꢣꢵꢡ꣄,विक्कुदात्,விக்குதா3த்,fang ,விஷப்பல் 
ꢱꢾꢬ꣄ꢒꢶ,स॑र्कि,ஸெர்கி,cotton seed as cattle feed,பருத்திக் கொட்டை 
ꢪꢵꢥ꣄ꢣꢸꢓꢿꢱ꣄,मान्दु खेस,மாந்து3கே2ஸ்,mane,பிடரி மயிர் 
ꢦꢾꢠ꣄,पेण्,பேண்,oil cake,பிண்ணாக்கு 
"ꢇꢤꣁ, ꢦꣁꢡꢸꢮ꣄","ऊदा॑, पा॑दुव्",ஊதொ3/பொது3வ்,udder of cattle,மடி 
"ꢓꢿꢱ꣄, ꢬꣂꢪ꣄","खेस्, रोम",கே2ஸ்/ரோம்,hair,மயிர் 
ꢡꢥꣁ,तनु,தனொ,,
ꢭꣁꢞ꣄ꢞꢶ,ला॑ड्डि,லொட்3டி3,animal refuse (elephant),லத்தி 
ꢭꢵꢫꢪ꣄,लायम्,லாயம்,stable,லாயம் 
"ꢦꢹꢱ꣄, ꢦꢸꢱꢶꢞꢶ","पूस्, पुसिडि",பூஸ்/புஸிடி3,tail,வால் 
ꢔꣁꢮꢡ꣄,गा॑वत्,கொ3வத்,hay given as fodder to animals,வைக்கோல் 
